user,sku,category,query,click_time,query_time
4cf8946f38e832b9be4237a2921a98bbe2ea675f,2202037,abcat0701002,Psp2,2011-08-29 14:03:07.293,2011-08-29 14:01:13.651
90dfff99fad7add7126c11d124b92f6b8e50e142,1228939,abcat0701002,rage,2011-10-02 19:10:36.025,2011-10-02 19:10:24.253
9a5c293168398ab0c42cf44d81788bae60c8a13a,2173065,abcat0701002,Batman,2011-10-16 21:39:19.604,2011-10-16 21:39:11.231
502a5e1338c9f71f127d341702f1d6d160cb57a6,2758085,abcat0701002,Dark souls,2011-10-02 23:22:47.387,2011-10-02 23:21:46.386
44d6d5d0e023eb4d8b26f9c5d39c55bb7fb5d486,2107458,abcat0701002,battlefield,2011-10-21 10:04:52.472,2011-10-21 10:04:41.404
dc9ef729e35b128b1bde5918bdbaba71e914702a,2842757,abcat0701002,sesame street,2011-10-16 17:45:33.896,2011-10-16 17:44:43.526
fd50ed48bd9008402e35c44743c5e2c4546e3876,2078113,abcat0701002,Forza 4,2011-10-14 15:41:08.788,2011-10-14 15:40:57.322
5b375208a343d3b420b914cfd3fdc028a973b878,2467183,abcat0701002,201109_Gaming,2011-08-31 23:48:39.961,2011-08-31 23:45:04.768
c0ad432b253020ff56caa4c524b81ae7271d404e,2541184,abcat0701002,Dead island,2011-09-24 11:29:57.485,2011-09-24 11:29:47.37
dde3c97147aae30ad2ded0511519785a99b7a897,9291232,abcat0701002,Tekken,2011-09-03 08:48:27.183,2011-09-03 08:48:15.054
09b5c6567afaea4fc820aaeb34a512c2f57291eb,2173065,abcat0701002,Batman,2011-10-14 08:46:19.532,2011-10-14 08:45:59.157
7e8bc01705dc0aeaafec5592155bba828230b4d0,2541184,abcat0701002,Dead island,2011-09-09 16:04:23.585,2011-09-09 16:04:11.706
00033dbced6acd3626c4b56ff5c55b8d69911681,2670133,abcat0701002,Gears of war,2011-09-25 13:36:08.668,2011-09-25 13:35:33.234
285834732c93e83eaf681f66af193febbf234682,3046066,abcat0701002,Rocksmith,2011-10-28 15:53:27.433,2011-10-28 15:53:06.619
936be2d0db43f8f543e8c12090bc474c898d48c2,1182175,abcat0701002,Bad company 2,2011-10-11 08:52:27.072,2011-10-11 08:51:54.924
6eba46e35d2415ece73f4da0473a5f76b605f15e,2107458,abcat0701002,battlefield 3,2011-10-27 18:43:46.646,2011-10-27 18:43:24.835
83e8a89310b30fa3c425ecae4f9d300e0f7d65f4,3455398,abcat0701002,360 elite,2011-10-25 23:55:39.226,2011-10-25 23:55:04.85
1837c5acc4515c2b557e23f629477dfaf953c263,9854804,abcat0701002,Gears of War 3,2011-09-05 21:17:06.733,2011-09-05 21:16:51.666
fa991c8be3d15b9b39c52de3f0018b6c06266ac6,2173065,abcat0701002,Batman Arkham City,2011-10-01 08:51:47.479,2011-10-01 08:51:09.714
4c8baf0ac59d94a9ea2649fe6451473a3c656704,2173065,abcat0701002,assasins creed,2011-10-18 17:21:00.21,2011-10-18 17:19:55.857
586e947bbbafa69bd018763aced7f5392c2ad8a9,1493444,abcat0701002,csi,2011-10-19 23:57:22.22,2011-10-19 23:56:10.321
a2175e8d6bb1b14e3eda746ff3445434b606e56d,2467129,abcat0701002,gears of war 3 limited,2011-09-22 17:43:36.593,2011-09-22 17:43:03.326
1672c25af9eec03da19d1889dca939f3ead5dd3f,3071408,abcat0701002,Spiderman,2011-10-16 11:48:19.944,2011-10-16 11:47:42.621
cc438ccbf53f61fe9c5b8ec2ab9594bb019517fa,9902347,abcat0701002,xbox 360,2011-09-21 13:54:51.443,2011-09-21 13:52:04.208
4d6256a33415b619a9efd31956b2c03373d14267,2107458,abcat0701002,Gears of war 3,2011-09-10 14:06:13.839,2011-09-10 14:01:45.649
92da9caee2c863a33d2da9dda5bc6b3aa9a76fd6,2078113,abcat0701002,Forza 4,2011-10-13 09:27:04.6,2011-10-13 09:26:40.493
58c5474ff3bfd218eaa2a3aa60826eef74822e04,2897116,abcat0701002,Kinect games,2011-09-26 20:50:22.942,2011-09-26 20:49:06.363
8755e42d384d63a35d6cb04d0ee9851ea1e410b2,2823899,abcat0701002,star wars,2011-08-30 07:46:27.496,2011-08-30 07:44:45.976
5baee21b6e55e53b14c7fb65a9589630ddf29b1e,2807036,abcat0701002,NHL 12,2011-09-13 17:28:25.926,2011-09-13 17:28:12.438
4bc7d9703470a47a9c73c89000b84ab949af0205,2541184,abcat0701002,dead island,2011-08-29 08:48:24.559,2011-08-29 08:48:15.893
4e062307b2d2c23667b1f9a33e383c830daa34b3,2541184,abcat0701002,Dead island,2011-09-06 07:50:50.465,2011-09-06 07:50:31.275
9f71b6da3645ec42956191b720f20205d332509b,2945052,abcat0701002,Modern warfare 3,2011-10-27 04:15:09.612,2011-10-27 04:13:45.424
703e154d19a6c747bc8d19bff481cd655268b4b2,3046066,abcat0701002,rocksmith,2011-10-20 22:53:42.873,2011-10-20 22:53:07.504
b153f8f12bf3d3614e6ebacea23bb702072c13a4,2945052,abcat0701002,Mw3 hardened edition,2011-10-23 08:48:46.951,2011-10-23 08:48:39.258
41e502a6dc99f29a46ac4301a9962bad68856b07,1228939,abcat0701002,Rage,2011-10-04 14:35:15.063,2011-10-04 14:34:53.431
b1d3f4ee9bebccebd15e755f86185fe3aefcb1ec,2897055,abcat0701002,2371074 2126339 2126108,2011-10-18 13:41:58.574,2011-10-18 13:40:13.515
693f8f58975bf642902614243c4c42f30b312e84,2758085,abcat0701002,Dark souls,2011-09-11 21:20:28.728,2011-09-11 21:20:12.473
2xxryl7t178630r60su9h39j9m32dpn65a9pf55q,9540428,abcat0701002,Midnight Club: Los Angeles Complete Edition Platinum Hits,2011-12-09 05:36:51.936,2011-12-09 06:36:55.873
ec7e6e8b7e908b3e2225435d39a7538640bbe4f1,9893348,abcat0701002,transformers,2011-09-04 12:04:41.629,2011-09-04 12:04:11.725
0ddaef8d409ccee84d583a95f4231d2f2968f284,9854804,abcat0701002,Gears of war 3,2011-09-20 07:28:56.725,2011-09-20 07:28:31.474
6c055f42a2090222e3e4109f0c996bb65ed39688,9854804,abcat0701002,Gears,2011-09-24 10:39:30.737,2011-09-24 10:39:24.105
6fbdf9b5f1168effa964f0caa2b4b2698405c7d0,2935092,abcat0701002,Gunstringer,2011-09-13 20:37:27.486,2011-09-13 20:37:08.953
4ce56fdc4798e6fdc2d73da1dc9814375a574d18,2375195,abcat0701002,xbox,2011-08-30 12:24:51.42,2011-08-30 12:22:49.083
459c1bb94c4d2ae850319e3096afb1f3b104121c,1014064,abcat0701002,Castlevania lords of shadow,2011-10-04 11:41:08.702,2011-10-04 11:40:35.626
bf5edc02882dc9842348edd0463886fa3829aee3,2670133,abcat0701002,modern warfare 3,2011-10-29 08:18:57.301,2011-10-29 08:18:20.579
5bdbecb629b519503a30e37c4dcb6c327b075c20,2633103,abcat0701002,Rocksmith,2011-10-22 11:46:43.098,2011-10-22 11:46:13.209
5d7b64561545b2a593a2d0c32bc74a8756b8dea8,9854804,abcat0701002,Gears of war,2011-09-04 08:42:21.295,2011-09-04 08:39:19.671
eceb2a448e57d8d373ed06d654bb772c54ec73ec,3046603,abcat0701002,batmam arkam city,2011-10-03 07:01:11.507,2011-10-03 06:59:22.792
6d6876686990168710fe91916d6fcf487d42dada,2541184,abcat0701002,dead island,2011-09-19 17:28:04.546,2011-09-19 17:27:43.939
455f1037a91213ec66f9832b36fb1cecd1eda8f5,2107458,abcat0701002,battlefield 3,2011-10-09 17:26:46.988,2011-10-09 17:25:13.866
2811265fbe29cddab8a3e063ec624ce1a25dceec,9889193,abcat0701002,mw3,2011-10-21 14:33:37.383,2011-10-21 14:33:03.818
93f0b42da9520b340986c5619bc7b569d14afedb,2173065,abcat0701002,Batman arkham city,2011-09-24 18:02:38.681,2011-09-24 18:02:15.422
d4r201gza9aq3g338l3s0m5c6imu0487uk876szl,8237259,abcat0701002,Call of Duty 3: Gold Edition,2011-01-27 15:52:06.353,2011-01-27 16:52:34.274
63deb2addc221ad87e050489d9ed2640eef0325b,2953607,abcat0701002,Forza 4,2011-10-11 06:53:00.975,2011-10-11 06:52:31.817
9c860ef34cf95f12cd6d71a6d91c17317c573086,1182175,abcat0701002,Battlefield 2,2011-08-31 13:41:58.951,2011-08-31 13:41:13.177
3f3d7a96382ce9cff43e6063e0a7947f424eefa8,9854804,abcat0701002,gears of war,2011-09-10 17:13:11.026,2011-09-10 17:13:03.418
a7fc4a8454aa8160d5a835d92cc6cf98cc60e6b6,9854804,abcat0701002,Gears of war,2011-09-19 22:19:38.574,2011-09-19 22:19:32.504
64ab3a91504bc949576dd4f0a42eb15554be01f5,3046066,abcat0701002,Rocksmith,2011-10-26 13:06:35.808,2011-10-26 13:06:11.081
d908b0cd1ec6d9bf9afd2a8f5834fe328ccc4a2e,2977637,abcat0701002,NBA 2k12,2011-10-07 12:48:02.927,2011-10-07 12:47:43.242
d9b1524b7fe6f86f8b3e6ba6486b407c2a0b0414,2467183,abcat0701002,gears of war 3,2011-10-10 22:17:37.686,2011-10-10 22:16:41.93
19750ead5b967b0c4145fe4a895de20d0f57ce3c,1580049,abcat0701002,xbox 360,2011-09-21 22:35:01.086,2011-09-21 22:34:55.817
1c42ba0eac25bd56e9254c69b9d0e1736de840ed,2107458,abcat0701002,battlefield 3,2011-10-26 10:01:15.097,2011-10-26 10:01:04.125
77b74f1f3ccac4f46e965ba9f715775890edb73c,1989198,abcat0701002,lord of the rings,2011-10-06 22:52:17.889,2011-10-06 22:52:09.025
ab94f96f99185fff05a3747debb5560f78f70d04,2375195,abcat0701002,gears of war,2011-08-30 14:00:12.089,2011-08-30 13:57:31.753
c8d38a2cd9e86fec9dce78fa8e2751bf24b14c18,2670133,abcat0701002,Modern warfare 3,2011-10-25 19:55:39.44,2011-10-25 19:52:35.375
1a54bb5c89eaaafa613cac69e9ee1878ce85069d,2953607,abcat0701002,Forza 4,2011-10-14 11:54:19.678,2011-10-14 11:54:00.536
2557f638a32437d07842d648f2a7ed249d6b46c9,2663112,abcat0701002,Dirt 3,2011-08-18 01:40:20.272,2011-08-18 01:40:02.895
a002ac40318616de6a72d09384906eabf4c54b39,9902347,abcat0701002,Black ops,2011-09-11 16:58:56.236,2011-09-11 16:58:32.738
b584ea157966fe5d00758f1fe4d9e9c034b5b17e,1228939,abcat0701002,rage,2011-10-03 22:18:29.694,2011-10-03 22:18:00.42
6c24ce6dc229a944f76886176becbc75c4978889,2032076,abcat0701002,Gears of war,2011-09-19 18:38:00.887,2011-09-19 18:36:32.974
8420df0ed402cd3f8b68488d8158c10346c1b510,2953607,abcat0701002,Forza4,2011-10-15 20:29:23.01,2011-10-15 20:28:52.903
06d745a34a57747a4b7606b44de9f2b8572ef09b,2833031,abcat0701002,modern warfare,2011-10-09 19:37:28.916,2011-10-09 19:37:08.8
cf2cd0f4750b3e6ad56a8843710e94503915cfa8,9854786,abcat0701002,Xbox,2011-09-08 18:37:57.179,2011-09-08 18:35:13.174
66925730c9a8c59da42fe3eee686779092c1b99f,2467183,abcat0701002,Gears of war,2011-09-01 12:27:47.105,2011-09-01 12:27:07.245
b90da1fdc38cf172d6f54e2260ff6c5f94998a25,3487029,abcat0701002,Tropico 4,2011-09-29 22:29:12.364,2011-09-29 22:28:52.789
507f92ddb8ee3d352738a20b4149a7aa30fd493f,2107458,abcat0701002,Battlefield 3,2011-10-11 12:56:03.879,2011-10-11 12:55:57.022
ee1b2ba9f4a285191884b1ff865cbce0ae8af568,9854804,abcat0701002,Dead island,2011-09-05 17:03:37.916,2011-09-05 17:02:35.085
f2d5bba844f5603ab23d923a800059adb66f4e4f,2628429,abcat0701002,Modern warfare 3 hardened,2011-09-02 18:46:38.027,2011-09-02 18:44:14.893
4d706ffb35d64f39071caf50ae270110cc3faf05,2375195,abcat0701002,Madden 12,2011-09-11 19:56:57.176,2011-09-11 19:55:59.046
68f20dcde9933bf44382f5a6d5d070644f7b0ede,2977637,abcat0701002,Xbox 360,2011-10-10 13:56:26.074,2011-10-10 13:56:12.122
252fe5ada722d40599ba9f5ad489fcd66cf1c21c,2467129,abcat0701002,Gears of war,2011-09-20 13:09:08.489,2011-09-20 13:08:41.931
875bbf82c2548472efab09aeb3b8f1d2d0ed8c84,2078113,abcat0701002,Forza,2011-10-09 23:14:46.44,2011-10-09 23:13:59.07
9acd2fc256a08327e5901afb1c58ee4d45caf1ba,2633103,abcat0701002,Rocksmith,2011-10-20 18:11:27.195,2011-10-20 18:11:16.897
964958d8c676c31a160ec4716193761c5bf85e36,8887644,abcat0701002,World at war,2011-09-30 18:56:36.851,2011-09-30 18:55:57.508
666f25da703bbebd61e4d626ffa84588ddb9601a,3046603,abcat0701002,batman arkham city,2011-09-25 09:44:34.572,2011-09-25 09:44:00.047
33bbe521271f745ca36617e94dd83ebed27c8f15,1004622,abcat0701002,Outlet_Center_New_Arrivals,2011-10-17 19:54:38.421,2011-10-17 19:53:50.624
d918721c28e88cf08cbd89d96ad22fed6bd62a0e,2670133,abcat0701002,xbox 360,2011-09-22 18:43:51.835,2011-09-22 18:42:37.066
bc99e7bd67a841f52d169b98fbb3d5820bf2bc3e,7959033,abcat0701002,Grand theft auto,2011-10-03 15:59:33.774,2011-10-03 15:59:05.408
0c94e8eef079012eb8a44702acd8a355508546f9,2670133,abcat0701002,mw3,2011-10-30 15:47:17.345,2011-10-30 15:47:04.92
a6ad0fb6e1c726b89c45d54e4dc04e975c6ec502,3487029,abcat0701002,tropico,2011-09-23 13:44:56.234,2011-09-23 13:44:39.715
a46ced7d8e1398c3eced8c92c2d8bd789de66c72,3455398,abcat0701002,xbox elite,2011-10-06 22:40:59.243,2011-10-06 22:40:54.206
ebf3ce9f5dd001212ea59f595d329776020c34fa,9927328,abcat0701002,Arkham,2011-10-17 09:38:53.546,2011-10-17 09:38:00.27
c0c97c0a5652efe64853c8f3e1d2b7fccf069a4e,1078792,abcat0701002,Mortal kombat xbox 360,2011-09-06 11:45:20.432,2011-09-06 11:45:09.775
27f7e0d2c290dfc632bf9066af1a272598046032,2670133,abcat0701002,Mw3,2011-10-12 06:00:31.484,2011-10-12 06:00:16.115
98474f2178c755d6a094f10402b85b17d481a94b,2704058,abcat0701002,fifa 12,2011-09-26 12:38:28.09,2011-09-26 12:37:57.327
53c33fb015cfeedddfdc2fe49c9b8e7d2579db50,9854804,abcat0701002,xbox 360,2011-10-19 22:59:18.674,2011-10-19 22:58:44.838
2e33a2084550cfc507ffd69a0b1a06d96a0f25fa,2670133,abcat0701002,Madden 12,2011-08-22 12:56:14.401,2011-08-22 12:54:09.479
m0216dozgmt34ou1zgjhntq497k98tdi6w6131v0,2897116,abcat0701002,Kinect: Dance Central 2,2011-09-22 01:11:26.914,2011-09-22 01:11:48.027
7a3d2a642d4b5193d030352fcbc0ae3cec721fea,2704058,abcat0701002,FIFA 12,2011-08-11 15:35:27.23,2011-08-11 15:35:19.313
a65b609d832545cecf728f322c1c6d8fbc2af4ce,2467129,abcat0701002,gears of war 3,2011-09-05 14:48:37.449,2011-09-05 14:47:57.347
aa6f1266f6f3d24365265be129a32894ea36b131,2945052,abcat0701002,Call of duty video game,2011-10-16 19:35:48.232,2011-10-16 19:35:03.845
b3f1870b7fde9922c28951c9cdcbe36d5737523a,9713872,abcat0701002,Halo reach,2011-08-12 18:42:33.401,2011-08-12 18:42:19.529
a638fee9a84b565a0c88556a161b56aff94a0a08,2897116,abcat0701002,dance central 2,2011-10-29 00:49:52.628,2011-10-29 00:49:47.397
c72b7d64ed53f96b6019a3d9d63e6da848fc6c93,3071408,abcat0701002,Spiderman edge of time,2011-09-20 21:20:01.47,2011-09-20 21:18:55.965
f10970b7fccc165531f37e2574e5611d5de65c31,2677215,abcat0701002,divinity ii,2011-09-13 12:24:20.755,2011-09-13 12:23:57.197
2c3561fd64fc54c4b22cd83676fd96802776fd86,9854804,abcat0701002,Gears of war 3,2011-09-23 15:41:19.549,2011-09-23 15:41:13.046
f9857eae7fb562f5eac089a1300c68d8fe669979,3046066,abcat0701002,rock Smith,2011-10-23 22:58:14.061,2011-10-23 22:57:14.491
5dd4f4f03b469ee4e81d24757306ec15fd82c5f4,2945052,abcat0701002,Modern warfare 3,2011-10-23 22:23:03.886,2011-10-23 22:22:54.705
6c177ef52bab69eac158e9dfc41930c739031c68,9936089,abcat0701002,medal of honor,2011-08-18 04:03:54.264,2011-08-18 04:03:27.215
2ebffa43b1e33c10ce6eb9253fc0f3407d228da6,9854804,abcat0701002,kinect mount,2011-10-13 00:19:29.546,2011-10-13 00:18:31.666
5f1cfa17d7de9a97e151e5bf2ccc4d75c53db526,1161734,abcat0701002,Nba 2k11,2011-09-01 15:49:09.483,2011-09-01 15:48:38.887
18a8a15fb6534f7764dab96ddd3be3cd47440f47,2078113,abcat0701002,xbox games,2011-10-19 22:08:20.424,2011-10-19 22:07:37.898
fc32301ca868dad5515d550f5e072cab8e6043d0,2173065,abcat0701002,batman,2011-10-18 10:39:50.62,2011-10-18 10:39:01.57
f342718e384ecc8d46c115b14510f9e26882ee8f,3552327,abcat0701002,dragon ball z,2011-10-06 22:28:28.281,2011-10-06 22:28:15.56
5bbf317e96aa7803749a925f5e614db7385b1e87,2897116,abcat0701002,Dance central 2,2011-10-24 13:21:17.315,2011-10-24 13:21:06.934
449d77a4711216d1eb1d9e855db0a4fc61c8cfe4,2670133,abcat0701002,modern warfare 3,2011-09-11 13:33:45.9,2011-09-11 13:33:18.642
08307168d8859791eb5294496ee786ba04e23032,2032076,abcat0701002,Gears of war,2011-10-03 05:27:57.776,2011-10-03 05:27:19.29
428d2f8ae6845ae66194091a351963fe8fce9188,9215333,abcat0701002,genesis,2011-10-25 23:14:38.395,2011-10-25 23:13:42.381
d8e1b74a05aa0152391fb47999d100cd73cad9ae,2032076,abcat0701002,gears of war,2011-09-24 00:00:00.862,2011-09-23 23:58:08.656
4ccbfd874742e2d9a73fc102787d035af70a984a,2977637,abcat0701002,xbox 360 games,2011-10-06 23:13:07.779,2011-10-06 23:12:36.666
8a0521bfc405c396ed6e25a34668395e696effc8,2670133,abcat0701002,Mw3,2011-10-30 21:24:28.66,2011-10-30 21:24:15.783
475852391e59ede8a91c15a8e734726f168643b3,2107458,abcat0701002,Battlefield 3,2011-10-10 17:31:50.681,2011-10-10 17:31:45.566
0ff1a5dc702a64143da929c9ad65d1a6deb91c44,2749041,abcat0701002,Space marine,2011-09-13 17:52:40.855,2011-09-13 17:52:35.497
6dbe8abf48a5b4abd732a22203e7dcf3f467af43,9691527,abcat0701002,prince,2011-09-21 22:54:22.601,2011-09-21 22:54:16.993
a67d04029e62b940b4736d4a5403a78c5f15f072,9854668,abcat0701002,halo reach,2011-09-15 05:31:46.858,2011-09-15 05:30:45.447
38db4ba01f53e750c81ce687b2b26d200fc94e21,2107458,abcat0701002,Battlefield 3,2011-09-22 23:35:13.925,2011-09-22 23:34:37.403
d70955fae44dd1d12dff509adbefbdc4730af539,9854804,abcat0701002,20110801_GOW3,2011-09-18 02:05:53.953,2011-09-18 02:05:46.613
d0ba0f22s2uju8980bf1x6w6wgt9vgk4ifeeuymn,3021387,abcat0701002,WWE '12,2011-01-26 13:30:46.764,2011-01-26 14:31:14.157
fba950144067504053206ae2638ff5c9225a256f,2633103,abcat0701002,rock smith,2011-10-22 20:21:41.878,2011-10-22 20:19:27.42
cb36a34b8aa3d5122b520459deb01320ee919bd7,9854804,abcat0701002,Gears of war 3,2011-09-20 08:38:01.133,2011-09-20 08:37:33.925
d1e20000cedb543837806d813cd64ada5ce9e087,2541184,abcat0701002,dead island,2011-09-16 14:52:59.503,2011-09-16 14:52:49.923
8c41ecae745f86b611ee7fdb81f17f3560b52c37,3455398,abcat0701002,xbox elite,2011-10-26 00:10:29.616,2011-10-26 00:10:12.1
65d382ee29fd9914fedfce28b14fd98a7ae08695,2173065,abcat0701002,batman arkham asylum,2011-08-31 00:18:19.404,2011-08-31 00:14:15.889
4b32f76446b3931dbb103963c155858b585e577f,2541184,abcat0701002,Dead island,2011-09-05 15:45:06.342,2011-09-05 15:44:46.971
02475403d9de916258242da24b90d1d339855084,2807036,abcat0701002,NHL 12,2011-08-20 01:00:59.801,2011-08-20 01:00:44.675
3f2a8a3c5addcb76614b5ab282b31aae86201d26,2633103,abcat0701002,Rocksmith,2011-10-18 13:10:47.793,2011-10-18 13:10:37.281
uej20698m142695nf83po55qa1hg1a8348qt8985,7729489,abcat0701002,TimeShift,2011-02-17 20:46:09.197,2011-02-17 21:46:23.787
66381fb4aeeb2b7b514a7f8afb840b73c8fc1dc8,3046603,abcat0701002,battlefield 3,2011-09-28 20:48:43.289,2011-09-28 20:46:53.997
13b56118a75c2c97971d48885af1eb6aa1bf6a25,2704058,abcat0701002,FIFA 12,2011-09-12 11:49:11.216,2011-09-12 11:49:01.905
2f0223b6b3629c1cab98ccf2a6bfd53880483613,2945052,abcat0701002,modern warfare 3 hardened,2011-10-28 12:45:49.348,2011-10-28 12:45:28.901
5b4c17b5130b7e80c6dafd73f49c260454fbc5e7,3455398,abcat0701002,xbox 360 elite,2011-10-19 21:43:35.322,2011-10-19 21:43:02.339
9ab4444d1cc18f4bc037fe99ed1e6b5e97a4a738,2628429,abcat0701002,LaborDay_VideoGames_20110902,2011-09-04 18:36:39.364,2011-09-04 18:36:36.748
5811018c93cee1a8f5c90e24c99dbc33d3b88793,1228939,abcat0701002,Rage,2011-10-06 17:38:26.41,2011-10-06 17:38:06.852
6ca3837bba8a74b3a7f999ef029f461470e58aca,2107458,abcat0701002,Battlefield 3,2011-09-05 10:46:22.196,2011-09-05 10:46:11.401
ef6e99946c0750e942b8ddb72046dc840ef9f85e,2173065,abcat0701002,Batman,2011-10-06 20:18:59.574,2011-10-06 20:17:58.942
31d0a0b1de3795893fbbfd18ab377a06053f204b,9902347,abcat0701002,xbox,2011-09-18 12:54:10.041,2011-09-18 12:52:46.486
c61007ab3e239e5210e9823d17efd74706df8dec,9854804,abcat0701002,Gears of war 3,2011-09-19 21:59:36.155,2011-09-19 21:59:16.337
ee58bd6f8721f26f87f5fb337b68de1bd31a5f4b,2598445,abcat0701002,Wipeout,2011-10-05 09:26:15.183,2011-10-05 09:25:54.614
26cf01fb84f19afef1aa0c411db9da0639a37652,2633103,abcat0701002,Rock smith,2011-10-26 21:24:26.813,2011-10-26 21:24:09.763
65e14d14fe8b03771f99d64b4059acffc883537d,2078113,abcat0701002,forza 4,2011-10-11 18:11:40.549,2011-10-11 18:11:03.428
696e3095d897a8cdafb9c99baaa6dc6fc8e095e9,9713872,abcat0701002,xbox games,2011-09-01 23:13:05.749,2011-09-01 23:12:38.259
585ca3f17656c9c0b1ba2a75af194255339bed84,2945052,abcat0701002,Modern warfare 3,2011-09-16 22:12:54.78,2011-09-16 22:12:02.717
15337a43eb6c6aa7a9e8a3c93937788e56764267,2945052,abcat0701002,Modern Warfare 3,2011-09-21 01:23:35.716,2011-09-21 01:23:11.305
709ac0e205ca33331a5b477c8d8709ee7371a9fa,9854804,abcat0701002,Madden,2011-08-29 12:56:28.55,2011-08-29 12:55:34.269
f78c97459eea68f0633714ec07e716c6736c91c3,1180104,abcat0701002,Xbox360 games,2011-08-17 04:56:53.791,2011-08-17 04:55:22.478
1f03aca4df31534525f619fc855f85b847227adf,2977637,abcat0701002,NBA 2k12,2011-10-04 18:31:55.055,2011-10-04 18:31:35.065
b71ed6d9c03bb53f1d939e805f916e6c6717759e,9713872,abcat0701002,games,2011-09-01 23:25:21.749,2011-09-01 23:25:03.305
fd1988810b15b92933be3d94a5326e8f04b47849,2375195,abcat0701002,Madden,2011-08-15 14:36:16.028,2011-08-15 14:35:53.444
41d0b2eff244fe5180b40ccb1e101a635a07649d,2078113,abcat0701002,Forza 4,2011-10-15 14:08:47.481,2011-10-15 14:08:41.486
5c6a0691b1aadd5f9dc1cd17f4976dfc128021ee,2670133,abcat0701002,Madden 12,2011-08-22 10:34:21.83,2011-08-22 10:33:58.084
48348a917446e86bc697a009c33cc8281a793e41,2670133,abcat0701002,modern warfare,2011-09-05 03:53:26.139,2011-09-05 03:53:10.179
fc9ec3b3ebec3a36f38b693322e77b9005d9983a,2613542,abcat0701002,assin creed,2011-09-21 12:21:39.083,2011-09-21 12:20:24.125
2c6d8d693c2230b39420b7e050d31dc9d3cd5fb7,2078113,abcat0701002,Froze Motorsports 4,2011-10-30 13:23:00.169,2011-10-30 13:20:54.778
f7087020d5c214b0128e4f7618a2c62e3966789d,2945052,abcat0701002,Call of duty modern warfare 3,2011-09-21 18:10:56.291,2011-09-21 18:10:34.954
c4bef55a08dcfc8d8d73f7bff9420b0cc725eba5,9902347,abcat0701002,Video games,2011-09-18 23:39:40.293,2011-09-18 23:36:59.138
116bb20a8eb8e6d665eb2e9a8004071a2096b48c,2856517,abcat0701002,M,2011-08-30 12:57:07.38,2011-08-30 12:53:15.355
aaf708b2490b09e669675b389a6c005c42fcb184,1338089,abcat0701002,Motion sports,2011-09-02 11:41:39.578,2011-09-02 11:41:25.879
9ad82acc53474dc6c0f00c2ed394a7e06a07d579,2945052,abcat0701002,LaborDay_CameraCamcorder_20110902,2011-09-05 13:05:07.441,2011-09-05 13:04:20.267
d74eb718bd1fd8a69e6e0b8ff087cdc536f7e46c,9854507,abcat0701002,Halo,2011-08-12 18:42:48.518,2011-08-12 18:38:15.435
c4333a713a32e5216a9f626455107b182f55b4d6,2953607,abcat0701002,Forza 4,2011-10-19 12:26:25.5,2011-10-19 12:25:38.438
19747f1784c1573b672c83b896946e10bed6b09d,2856465,abcat0701002,madden 12,2011-09-17 10:56:18.677,2011-09-17 10:55:50.604
3027ea21128308df409254e48fd9563caeb082ca,9854804,abcat0701002,Gears of war 3,2011-09-06 13:50:59.675,2011-09-06 13:49:14.061
168b865973103fc04d53a933232d7988a2aacf7f,2953607,abcat0701002,Forza,2011-08-21 17:44:50.077,2011-08-21 17:44:16.002
0b7416a73e10ecec4b9376a5c4e30228a99e61d7,9902347,abcat0701002,Call of Duty Black Ops,2011-08-12 15:25:42.116,2011-08-12 15:25:34.354
381bf262d6de3c97f6b827f68aca15112af50966,1154546,abcat0701002,forza motorsport4,2011-08-22 14:36:02.048,2011-08-22 14:32:20.509
881a82d7ab42390a6fa447467a7d6f0b01f4a62c,2704058,abcat0701002,FIFA 12,2011-09-29 16:39:04.735,2011-09-29 16:38:53.042
242b0c378a9af32d3e7608b004f7d4fea034e032,9854804,abcat0701002,Rooster teeth,2011-08-26 14:57:25.973,2011-08-26 14:55:55.202
1b2f84c2f33aad0f2016e4d7d24eee91c3933fee,9331591,abcat0701002,Fifa street,2011-08-11 16:13:55.391,2011-08-11 16:10:30.112
15e71d9c9ae3c0a2b4b7a928b224b208be8c4fac,2945052,abcat0701002,modern warfare 3,2011-09-05 20:31:55.879,2011-09-05 20:31:26.42
97aac3534f18dace50b2c2515a090fbf5222da35,1228939,abcat0701002,Xbox 360 games rage,2011-09-30 17:27:46.247,2011-09-30 17:27:37.224
ba4811a3a6fc83fa2ffee2299bae689cc33cfd2a,2078113,abcat0701002,Forza 4,2011-10-11 07:26:52.006,2011-10-11 07:26:16.197
435effff7bc563b6a9f3bc82838a40db3104dc29,2953607,abcat0701002,forza 4,2011-09-06 14:49:22.439,2011-09-06 14:48:51.763
7acf5103a5b07f70f2de89108770936ceb847baf,2856544,abcat0701002,rage,2011-10-11 11:08:01.357,2011-10-11 11:06:10.506
dcec847229ff80d382f958fa3a31207d47db790b,9955514,abcat0701002,Star Wars: The Force Unleashed II Collectors Edition,2011-08-27 12:48:35.18,2011-08-27 12:47:18.752
3b7e6dc6094575022713c19d8f8e8798f05d77e5,2613542,abcat0701002,Assassins creed,2011-10-25 00:30:22.988,2011-10-25 00:28:59.381
